scale1,scale2,scale3
7.227370936842049,8.090474442110866,10.115427910543714
6.2380020226477555,9.688322045449862,10.878486173916404
5.337412411555227,11.259285589245787,11.469618051597052
11.635025482617733,10.174108107976357,11.357144627505622
11.283118891073267,8.628126173794977,11.002154779488084
12.695093538126283,10.635394060174267,10.64837095121398
9.453135394404452,5.462244771697516,8.07128697446319
8.985966218595646,10.131329860515045,11.37441104550978
9.31332138856357,5.179692566822307,9.912409542138226
8.772142115237628,11.381599016154816,11.170376814978932
8.138599762404342,10.884476346603629,12.516845809279138
8.130320365458317,11.076856904705924,13.88171101164018
7.161856864263075,9.184494342285605,12.319467468805332
12.596358100070534,8.53938009687505,7.388034132889507
8.22049483539249,6.389905779731816,16.184738280929448
14.110861191308306,9.86957866312453,8.649479225084013
7.260557062512567,7.194486711961578,16.120074695416253
12.855426931827846,8.625922881066694,7.211156771418095
13.233259420024744,9.520688725488528,7.662000265895366
7.009090896761283,4.773966551225391,13.40129769064215
10.540372771280405,14.843849957024622,13.93549794143995
10.033145587890466,4.948415264229226,11.043311150349943
9.49206672540566,16.482839471555128,9.21869911703656
9.797633227501894,6.579297511481991,12.013541561906989
11.007860688587188,15.745695228826829,11.408577881801186
10.873374455812016,14.18090609048336,11.089736473280574
10.765379235388943,13.813103519817105,11.653634019477012
14.178305655066769,9.142568104950197,11.939884053519345
9.95013199562585,11.709097559338911,9.96033536352051
9.943087340632662,7.670057180169635,11.92792064589723
14.255252408827777,12.462911280914128,12.043174346300944
10.748030658923408,8.575266445590639,11.725613722057783
11.550242314348594,9.018257972520852,11.989575683967816
9.822390899745919,10.580344625379777,8.700063457549003
8.904954715578652,9.33359732698759,12.184494797043204
22.05394307236346,9.054143714089438,9.544465819873677
19.9163057591791,8.750167571612609,9.387317177742121
11.17917858429367,10.087039667874977,8.624766284065407
11.255880175769061,9.768919448962606,8.413914338372113
11.406474737420252,9.013739608910642,8.732526952375245
12.72101617153561,9.32606667792818,10.18109713150506
13.420652811984207,10.834994278986535,5.69635309422385
10.263082384545495,12.197189169083826,6.372971880722214
8.540155369603424,7.802943226162884,9.313208183686958
14.151762155586894,11.483434424698208,10.797582771406711
14.345966641354353,11.696915448932584,11.40997529678373
21.500295422083262,9.699770173304925,9.597359182408956
10.563135938994138,10.824817643642678,11.782060799579876
14.584987273832395,10.892246674600663,10.264288716400856
13.898631004728252,10.447872973777436,12.20043430523799
14.651186015659587,7.6004568115425934,14.397149601013323
14.052236955011193,8.784721180743366,9.986183495464346
11.896516018535001,8.843320227356072,9.921021802241944
10.310573420518539,9.952528924264534,13.543248786601366
12.173389371396544,11.04938456856777,9.791903572576802
8.320068700053149,8.555914244984347,14.371087291409907
6.53766884083671,10.304854549569432,12.739578209475614
9.483655777944325,11.655337327329523,12.529618374036893
11.770053366297828,9.709864676836634,10.830423040879813
10.681754442000367,9.566395708769116,11.140207735567781
8.755009696192685,10.701380526604275,11.950992318178029
10.355147316365288,6.2097746630986945,16.257890788557127
13.363488184279893,7.572197814151299,20.883049399039372
11.113373333209156,7.655011172475776,16.29877554041736
9.617690712550546,8.409305482975418,13.76981728737477
8.116341865677661,8.487261009611787,14.465893372784866
14.047463456971466,8.275914723557698,9.204358165808037
10.461321796293225,6.2115061427539695,12.137059800391603
8.291212892143571,6.04584070087659,9.264481929281196
13.299101272283648,13.19092419439653,12.258537567454905
12.8291979826559,13.708109514854165,12.098320503291637
8.25160323917569,6.79805285190859,7.902298976650035
13.649938275316792,12.192016965466754,16.353619336332283
12.236024836746058,10.024434575142553,14.821234887009293
12.790524436487537,9.950798884715049,15.386117291062606
9.50706855812143,8.160568290113073,7.652824203123864
9.120684551472134,8.383533207766389,7.670535432213361
10.165895240430446,9.060578853410808,9.092168619158338
11.3364007891021,10.292503334378484,13.044363760655056
8.739286915398631,12.974760263142409,8.249239888257723
14.29316377854469,12.23211432473906,13.891303100709234
9.259618552395315,8.334924543575722,13.548393681307555
10.375560708018618,11.261759915134958,9.42363344927126
10.240941705622348,10.360803946365925,7.5081012285190845
