time,obs,obs_id,id
20,5.39652955275032,1,15
20.5,5.09468294012858,1,15
21,5.03992115384845,1,15
21.5,5.39056108984279,1,15
22,5.23971338669571,1,15
22.5,5.45803298588502,1,15
23,5.09851448767847,1,15
23.5,5.00351120206448,1,15
24,5.08597577583246,1,15
24.5,4.9252288335702,1,15
25,5.2793851635593,1,15
25.5,5.23706059282899,1,15
26,4.90634371601091,1,15
26.5,5.03324947834379,1,15
27,4.96857973808682,1,15
27.5,5.12665379641353,1,15
28,4.88528945177077,1,15
28.5,4.79521885085572,1,15
29,4.76638087537799,1,15
29.5,4.97414998710388,1,15
30,4.76146123871218,1,15
0,2.06548798148088,1,16
0.5,6.24956010926531,1,16
1,6.85355844455639,1,16
1.5,6.80532173559231,1,16
2,6.75901666281525,1,16
2.5,7.21243246438791,1,16
3,6.97497712281593,1,16
3.5,7.08427743771751,1,16
4,7.04199500637869,1,16
4.5,7.04389158167814,1,16
5,6.89184565899804,1,16
5.5,6.72341912877728,1,16
6,7.02810879245298,1,16
6.5,7.24853015649854,1,16
